Texttime,Time,Wind offshore MWh,Wind onshore MWh,Photovoltaics MWh,Actual grid load consumption MWh,Residual load MWh,Price comparison DA
10-04-25 15:00,10-04-25 15:00,478.25,"1,164.25","9,078.75","14,927.00","4,392.75",1.18
10-04-25 15:15,10-04-25 15:15,509.75,"1,234.50","8,828.75","14,784.00","4,404.75",1.18
10-04-25 15:30,10-04-25 15:30,541.75,"1,303.25","8,536.25","14,647.75","4,463.50",1.18
10-04-25 15:45,10-04-25 15:45,573.5,"1,399.00","8,195.50","14,627.75","4,655.25",1.18
10-04-25 16:00,10-04-25 16:00,612,"1,541.00","7,802.50","14,555.75","4,784.00",54.44
10-04-25 16:15,10-04-25 16:15,660.75,"1,698.25","7,351.00","14,522.25","4,993.50",54.44
10-04-25 16:30,10-04-25 16:30,709,"1,829.25","6,853.75","14,402.50","5,196.50",54.44
10-04-25 16:45,10-04-25 16:45,756.75,"1,930.25","6,310.25","14,489.75","5,691.00",54.44
10-04-25 17:00,10-04-25 17:00,800,"2,026.50","5,716.50","14,552.50","6,198.25",70
10-04-25 17:15,10-04-25 17:15,841,"2,101.25","5,067.00","14,637.75","6,796.75",70
10-04-25 17:30,10-04-25 17:30,883,"2,176.25","4,383.25","14,684.00","7,391.00",70
10-04-25 17:45,10-04-25 17:45,923.25,"2,250.50","3,694.75","14,751.50","8,012.25",70
10-04-25 18:00,10-04-25 18:00,958.25,"2,332.25","3,018.75","14,763.75","8,568.25",101.68
10-04-25 18:15,10-04-25 18:15,988.25,"2,420.00","2,369.00","14,891.00","9,223.00",101.68
10-04-25 18:30,10-04-25 18:30,"1,017.00","2,506.50","1,763.75","14,969.25","9,797.25",101.68
10-04-25 18:45,10-04-25 18:45,"1,039.50","2,596.50","1,236.00","14,989.25","10,233.50",101.68
10-04-25 19:00,10-04-25 19:00,"1,061.50","2,713.25",821.75,"14,993.50","10,526.75",140.42
10-04-25 19:15,10-04-25 19:15,"1,076.00","2,889.50",517.25,"14,941.25","10,601.50",140.42
10-04-25 19:30,10-04-25 19:30,"1,090.50","3,066.75",287.5,"14,913.50","10,623.50",140.42
10-04-25 19:45,10-04-25 19:45,"1,098.75","3,248.00",115.25,"14,825.25","10,513.50",140.42
10-04-25 20:00,10-04-25 20:00,"1,108.75","3,432.50",20.25,"14,812.75","10,411.00",137.17
10-04-25 20:15,10-04-25 20:15,"1,117.00","3,636.75",3.25,"14,676.50","10,069.75",137.17
10-04-25 20:30,10-04-25 20:30,"1,123.00","3,841.75",0,"14,552.75","9,732.75",137.17
10-04-25 20:45,10-04-25 20:45,"1,128.25","4,058.75",0,"14,460.25","9,405.00",137.17
10-04-25 21:00,10-04-25 21:00,"1,130.50","4,273.50",0,"14,311.25","9,028.00",97.56
10-04-25 21:15,10-04-25 21:15,"1,135.00","4,469.75",0,"14,210.50","8,699.75",97.56
10-04-25 21:30,10-04-25 21:30,"1,150.50","4,632.00",0,"13,961.75","8,278.00",97.56
10-04-25 21:45,10-04-25 21:45,"1,162.00","4,778.75",0,"13,725.25","7,880.75",97.56
10-04-25 22:00,10-04-25 22:00,"1,181.50","4,803.00",0,"13,555.25","7,654.75",92.05
10-04-25 22:15,10-04-25 22:15,"1,204.50","4,897.00",0,"13,375.25","7,363.25",92.05
10-04-25 22:30,10-04-25 22:30,"1,226.00","4,994.50",0,"13,077.50","6,948.75",92.05
10-04-25 22:45,10-04-25 22:45,"1,247.75","5,071.25",0,"12,879.75","6,658.75",92.05
10-04-25 23:00,10-04-25 23:00,"1,251.50","5,138.00",0,"12,650.25","6,340.00",81.11
10-04-25 23:15,10-04-25 23:15,"1,259.25","5,178.75",0,"12,436.00","6,058.00",81.11
10-04-25 23:30,10-04-25 23:30,"1,266.50","5,217.75",0,"12,292.00","5,868.00",81.11
10-04-25 23:45,10-04-25 23:45,"1,274.25","5,257.25",0,"12,100.25","5,626.25",81.11
11-04-25 0:00,11-04-25 0:00,"1,230.25","5,763.50",0,"12,014.25","5,339.50",65.32
11-04-25 0:15,11-04-25 0:15,"1,228.75","5,775.25",0,"11,893.00","5,190.50",65.32
11-04-25 0:30,11-04-25 0:30,"1,213.25","5,803.50",0,"11,771.50","5,041.50",65.32
11-04-25 0:45,11-04-25 0:45,"1,297.25","5,800.50",0,"11,653.00","4,901.50",65.32
11-04-25 1:00,11-04-25 1:00,"1,281.00","5,865.50",0,"11,561.75","4,784.00",60.75
11-04-25 1:15,11-04-25 1:15,"1,256.75","5,870.50",0,"11,517.25","4,708.75",60.75
11-04-25 1:30,11-04-25 1:30,"1,242.75","5,886.50",0,"11,492.25","4,656.25",60.75
11-04-25 1:45,11-04-25 1:45,"1,234.00","5,802.75",0,"11,415.75","4,551.00",60.75
11-04-25 2:00,11-04-25 2:00,"1,226.75","5,744.50",0,"11,401.50","4,517.00",58.44
11-04-25 2:15,11-04-25 2:15,"1,213.00","5,730.00",0,"11,389.75","4,488.50",58.44
11-04-25 2:30,11-04-25 2:30,"1,200.75","5,723.75",0,"11,402.25","4,486.25",58.44
11-04-25 2:45,11-04-25 2:45,"1,178.75","5,705.00",0,"11,389.75","4,459.25",58.44
11-04-25 3:00,11-04-25 3:00,"1,118.50","5,699.50",0,"11,434.50","4,487.75",58.43
11-04-25 3:15,11-04-25 3:15,"1,083.50","5,685.00",0,"11,434.00","4,468.25",58.43
11-04-25 3:30,11-04-25 3:30,"1,066.25","5,647.50",0,"11,466.25","4,482.50",58.43
11-04-25 3:45,11-04-25 3:45,"1,046.50","5,602.50",0,"11,533.75","4,532.00",58.43
11-04-25 4:00,11-04-25 4:00,"1,056.25","5,597.75",0,"11,703.00","4,688.00",61.93
11-04-25 4:15,11-04-25 4:15,"1,026.50","5,592.25",0,"11,724.75","4,701.00",61.93
11-04-25 4:30,11-04-25 4:30,994.25,"5,572.75",0,"11,818.75","4,784.00",61.93
11-04-25 4:45,11-04-25 4:45,975.5,"5,540.50",0,"11,979.50","4,936.75",61.93
11-04-25 5:00,11-04-25 5:00,969.5,"5,517.50",0,"12,222.00","5,173.50",71.99
11-04-25 5:15,11-04-25 5:15,947.5,"5,444.25",0,"12,413.00","5,374.00",71.99
11-04-25 5:30,11-04-25 5:30,808.25,"5,432.75",0,"12,701.00","5,662.25",71.99
11-04-25 5:45,11-04-25 5:45,793.5,"5,381.75",0,"13,033.25","5,996.75",71.99
11-04-25 6:00,11-04-25 6:00,763.75,"5,458.25",0.5,"13,560.25","6,426.25",94.2
11-04-25 6:15,11-04-25 6:15,740.25,"5,365.25",3.25,"13,962.50","6,851.00",94.2
11-04-25 6:30,11-04-25 6:30,727,"5,308.00",29.5,"14,257.50","7,132.50",94.2
11-04-25 6:45,11-04-25 6:45,719.25,"5,185.75",102.5,"14,503.50","7,319.50",94.2
11-04-25 7:00,11-04-25 7:00,708.25,"5,204.00",309.5,"14,943.50","7,578.75",111.4
11-04-25 7:15,11-04-25 7:15,729.75,"5,130.00",640.25,"15,270.75","7,628.00",111.4
11-04-25 7:30,11-04-25 7:30,687.75,"4,916.75","1,060.75","15,510.25","7,507.75",111.4
11-04-25 7:45,11-04-25 7:45,710.75,"4,835.00","1,548.75","15,600.25","7,178.00",111.4
11-04-25 8:00,11-04-25 8:00,672.25,"4,769.75","2,079.50","15,868.00","6,991.50",85.9
11-04-25 8:15,11-04-25 8:15,679.75,"4,699.75","2,670.75","15,999.00","6,624.25",85.9
11-04-25 8:30,11-04-25 8:30,693,"4,626.75","3,320.25","16,159.75","6,241.00",85.9
11-04-25 8:45,11-04-25 8:45,706.75,"4,559.75","3,995.75","16,177.00","5,693.50",85.9
11-04-25 9:00,11-04-25 9:00,579.75,"4,703.00","4,613.50","16,073.75","5,050.25",58.89
11-04-25 9:15,11-04-25 9:15,596,"4,594.75","5,241.25","16,033.00","4,506.25",58.89
11-04-25 9:30,11-04-25 9:30,610.5,"4,485.75","5,856.00","16,048.00","4,092.50",58.89
11-04-25 9:45,11-04-25 9:45,625.75,"4,377.75","6,427.00","16,070.00","3,695.75",58.89
11-04-25 10:00,11-04-25 10:00,631.75,"4,272.00","6,980.00","16,104.25","3,345.50",11.31
11-04-25 10:15,11-04-25 10:15,637,"4,197.25","7,500.25","15,932.00","2,787.25",11.31
11-04-25 10:30,11-04-25 10:30,620.5,"4,123.75","7,952.25","16,023.50","2,547.00",11.31
11-04-25 10:45,11-04-25 10:45,602.75,"4,051.75","8,362.50","16,068.00","2,301.00",11.31
11-04-25 11:00,11-04-25 11:00,571.75,"3,992.75","8,721.25","15,992.75","1,959.50",0
11-04-25 11:15,11-04-25 11:15,546.75,"3,939.00","9,044.50","15,997.00","1,750.75",0
11-04-25 11:30,11-04-25 11:30,521.5,"3,880.50","9,330.50","15,999.75","1,584.75",0
11-04-25 11:45,11-04-25 11:45,546.25,"3,818.50","9,555.25","16,014.00","1,485.75",0
11-04-25 12:00,11-04-25 12:00,528.5,"3,740.75","9,738.25","15,880.50","1,302.75",-3
11-04-25 12:15,11-04-25 12:15,507.25,"3,688.50","9,880.25","15,828.00","1,220.75",-3
11-04-25 12:30,11-04-25 12:30,485.25,"3,637.75","9,977.50","15,687.25","1,112.25",-3
11-04-25 12:45,11-04-25 12:45,464,"3,608.00","10,020.50","15,599.75","1,069.50",-3
11-04-25 13:00,11-04-25 13:00,442.75,"3,604.00","10,019.50","15,463.25",978.5,-4.99
11-04-25 13:15,11-04-25 13:15,433.75,"3,615.50","9,973.50","15,310.75",871.25,-4.99
11-04-25 13:30,11-04-25 13:30,424,"3,630.75","9,900.25","15,188.50",824.25,-4.99
11-04-25 13:45,11-04-25 13:45,414.25,"3,650.75","9,788.50","15,088.75",827.75,-4.99
11-04-25 14:00,11-04-25 14:00,486,"3,877.00","9,646.25","14,966.75",842.5,-3.61
11-04-25 14:15,11-04-25 14:15,481.5,"3,910.25","9,466.50","14,919.75",957.5,-3.61
11-04-25 14:30,11-04-25 14:30,477.75,"3,945.75","9,254.25","14,853.25","1,081.25",-3.61
11-04-25 14:45,11-04-25 14:45,472.5,"4,010.00","9,009.50","14,742.00","1,152.25",-3.61
11-04-25 15:00,11-04-25 15:00,468.25,"4,105.00","8,737.50","14,594.75","1,162.75",-0.1
11-04-25 15:15,11-04-25 15:15,467,"4,191.50","8,442.75","14,494.50","1,225.75",-0.1
11-04-25 15:30,11-04-25 15:30,479.25,"4,248.75","8,117.50","14,456.25","1,418.25",-0.1
11-04-25 15:45,11-04-25 15:45,477.5,"4,293.50","7,756.00","14,420.25","1,691.50",-0.1
11-04-25 16:00,11-04-25 16:00,477.25,"4,317.75","7,342.00","14,525.00","2,175.25",0
11-04-25 16:15,11-04-25 16:15,487.5,"4,323.50","6,876.50","14,477.25","2,564.25",0
11-04-25 16:30,11-04-25 16:30,488,"4,317.25","6,368.00","14,439.25","3,009.25",0
11-04-25 16:45,11-04-25 16:45,487.75,"4,275.25","5,831.50","14,420.50","3,531.75",0
11-04-25 17:00,11-04-25 17:00,491.75,"4,217.00","5,263.00","14,613.50","4,324.25",70.15
11-04-25 17:15,11-04-25 17:15,499.5,"4,102.50","4,652.50","14,580.00","4,986.25",70.15
11-04-25 17:30,11-04-25 17:30,508,"3,983.00","4,023.00","14,675.00","5,793.75",70.15
11-04-25 17:45,11-04-25 17:45,515.5,"3,857.00","3,387.75","14,687.50","6,540.50",70.15
11-04-25 18:00,11-04-25 18:00,523.75,"3,722.50","2,773.00","14,744.00","7,344.75",110.69
11-04-25 18:15,11-04-25 18:15,529.75,"3,547.75","2,184.50","14,731.25","8,107.00",110.69
11-04-25 18:30,11-04-25 18:30,535,"3,372.50","1,648.50","14,774.75","8,879.00",110.69
11-04-25 18:45,11-04-25 18:45,540.25,"3,198.00","1,177.00","14,789.75","9,549.50",110.69
11-04-25 19:00,11-04-25 19:00,543.5,"3,032.75",800,"14,759.25","10,068.75",133.4
11-04-25 19:15,11-04-25 19:15,543.25,"2,929.00",508,"14,660.75","10,363.50",133.4
